ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,counter
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string],count
1628411580,CemrlO2HjecaUo5wM2,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,61629,2a00:1450:400f:80c::2003,443,udp,-,0.104087,1553,2060,SF,-,-,0,Dd,5,1783,4,2252,-,3
1628411580,C3k6p334YhPsdcmdcg,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,59277,2a00:1450:400f:800::200e,443,udp,-,0.159471,4767,3107,SF,-,-,0,Dd,9,5198,9,3539,-,4
1628411583,Cc47Xo2MktGP6FXMl9,192.168.1.177,34135,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,176
1628411396,CIsski1bgO26OmVrt2,192.168.1.123,52041,143.204.42.123,443,tcp,ssl,241.617759,1379,94039,SF,-,-,0,ShADadTFRf,41,3036,89,97671,-,1
1628411583,CcopWK1RaK7rfNOxwh,192.168.1.178,53152,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,177
1628411583,Cti4lA4T91DrY9yIVa,db80::46d9:e7ff:fef9:de2c,60454,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,177
1628411397,CXBAYC2VL8Jpe2HhIc,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,52935,2600:9000:20a5:e200:1d:47ad:2280:93a1,443,tcp,ssl,241.290301,1209,377753,SF,-,-,0,ShADadTFRf,118,8306,329,397565,-,1
1628411634,CFYCDy4o5XN3Cpl1Uk,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,84
1628411634,CE4xpQ2m7qBQ51udnl,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.004986,1263,0,S0,-,-,0,D,3,1347,0,0,-,83
1628411584,CI1pZ11lnmtKqVVlM2,192.168.1.133,58498,239.255.255.250,1900,udp,-,3.044631,696,0,S0,-,-,0,D,4,808,0,0,-,16
1628411593,CV2SbOdfZ0W2ohuEe,192.168.1.177,35717,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,177
1628411408,C0KzmjsEO4WC5T808,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,57223,2a00:1450:400f:80d::200e,443,tcp,ssl,240.212033,1145,8177,SF,-,-,0,ShADadTFf,20,2362,23,9630,-,1
1628411593,CoJeAS1OzQIk7RdXSk,192.168.1.178,45324,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,178
1628411593,CLHhG82hTAhYY886C9,db80::46d9:e7ff:fef9:de2c,45131,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,178
1628411642,CEORuq2mkzf6f61Dsb,192.168.1.173,5353,224.0.0.251,5353,udp,dns,4.014627,260,0,S0,-,-,0,D,5,400,0,0,-,8
1628411642,C9Uqrt4Oe8wjtISUs8,db80::898:609a:cfee:1bfe,5353,ff02::fb,5353,udp,dns,4.014574,260,0,S0,-,-,0,D,5,500,0,0,-,8
1628411603,CdTy0B1Uux4POG6Itj,192.168.1.177,45767,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,178
1628411603,CRUeXz1BwoSCEnvzH6,192.168.1.178,35461,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,180
1628411603,Ckt8gY1U2M1GoQr1hg,db80::46d9:e7ff:fef9:de2c,40945,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,180
1628411654,CwxgrL2MDzHf7hi7Mb,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,85
1628411654,CM2PWexNnQMr065of,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.003031,1263,0,S0,-,-,0,D,3,1347,0,0,-,84
1628411657,CL0PL5ceVsAinXJcg,db80::b56e:e9aa:44f3:43dc,61392,db80::64f:4cff:fe21:766f,53,udp,dns,0.03045,29,109,SF,-,-,0,Dd,1,77,1,157,-,332
1628411657,CZErA61uUXKIS6pbNf,db80::b56e:e9aa:44f3:43dc,51568,db80::64f:4cff:fe21:766f,53,udp,dns,0.030249,29,88,SF,-,-,0,Dd,1,77,1,136,-,333
1628411608,CZ8Lfc15XvQKvq04Ob,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,29
1628411660,CK4fWF3QcIgrYQkVh8,db80::b56e:e9aa:44f3:43dc,52372,db80::64f:4cff:fe21:766f,53,udp,dns,0.042523,38,103,SF,-,-,0,Dd,1,86,1,151,-,334
1628411660,C86k7C11ZJeKy8V1H1,db80::b56e:e9aa:44f3:43dc,52710,db80::64f:4cff:fe21:766f,53,udp,dns,0.042964,38,103,SF,-,-,0,Dd,1,86,1,151,-,335
1628411660,CgxX334wJ2FXjU7NY8,192.168.1.123,52372,192.168.1.1,53,udp,dns,0.010967,38,103,SF,-,-,0,Dd,1,66,1,131,-,56
1628411660,CQdNWH272qPHP4yKS8,192.168.1.123,52710,192.168.1.1,53,udp,dns,0.012237,38,103,SF,-,-,0,Dd,1,66,1,131,-,57
1628411543,CDw6iG1yVoNnxFCyV7,192.168.1.123,64467,51.104.162.168,443,tcp,ssl,123.447618,1303,3103,RSTR,-,-,0,ShADdar,12,1785,11,3555,-,4
1628411612,CvoGYa3l7N90DfrtTf,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,62290,2a00:1450:400f:804::200e,443,udp,-,0.232643,6506,70075,SF,-,-,0,Dd,77,10202,101,74923,-,5
1628411611,CFvOGY2bnCP2zr266l,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,55847,2a00:1450:400f:802::2004,443,udp,-,1.84738,10374,247627,SF,-,-,0,Dd,100,15174,234,258859,-,2
1628411613,CJcLsu2tHhdWiQ09T5,192.168.1.177,32831,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,180
1628411613,CStqUn2kds42qzokf1,192.168.1.178,33084,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,181
1628411613,CrBMQSJcbTXpZbKTc,db80::46d9:e7ff:fef9:de2c,47849,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,181
1628411614,C8nYIq1Z6tb9x2duIi,192.168.1.1,3,192.168.1.123,4,icmp,-,-,-,-,OTH,-,-,0,-,1,576,0,0,-,2
1628411614,CiXgft3oTIRe9nwWMh,192.168.1.123,63688,81.198.165.232,443,udp,-,0.258891,1437,0,S0,-,-,0,D,2,1493,0,0,-,1
1628411616,C4WX4U6O8QElYf6Uk,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,49785,2a00:1450:400f:806::2003,443,udp,-,0.174674,1554,2060,SF,-,-,0,Dd,5,1784,4,2252,-,2
1628411616,CJchdm3m4no0gc3Y6b,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,50316,2a00:1450:400f:80c::2003,443,udp,-,0.182974,1554,2060,SF,-,-,0,Dd,5,1784,4,2252,-,4
1628411616,C5IR3l4GhP87ZbQVSc,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,53669,2a00:1450:400f:803::200e,443,udp,-,0.163109,3214,17594,SF,-,-,0,Dd,15,3934,20,18554,-,3
1628411616,CvDZVulwVZI1HOQf9,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,61459,2a00:1450:400f:800::200e,443,udp,-,0.156351,4801,3068,SF,-,-,0,Dd,10,5281,9,3500,-,5
1628411564,CkgGLN1t4YIdL0lcx5,192.168.1.123,57254,40.79.189.59,443,tcp,ssl,110.303307,1397,6719,SF,-,-,0,ShADdFf,13,1929,9,7091,-,2
1628411623,C8as2B37smK2sdUfZ5,192.168.1.177,47305,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,181
1628411623,CKHnDX2YWz4VfR36gb,192.168.1.178,48721,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,182
1628411623,CysqZx38oHA98i1yt6,db80::46d9:e7ff:fef9:de2c,41751,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,182
1628411674,Cy45f522EikJnntG54,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,86
1628411674,CVup972iuWNz9tZ14c,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.002221,1263,0,S0,-,-,0,D,3,1347,0,0,-,85
1628411626,Ccu1Or4BFJrNXLKMI9,192.168.1.123,58651,239.255.255.250,1900,udp,-,3.024246,676,0,S0,-,-,0,D,4,788,0,0,-,32
1628411633,CkkH924Pt47k8pwntk,192.168.1.177,34194,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,182
1628411633,Cvgr6D4ZN7wWarBtsf,192.168.1.178,58234,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,183
1628411633,CeWQQt4bzUmxfw21Hc,db80::46d9:e7ff:fef9:de2c,35183,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,183
1628411685,CsSARW2AQCi3wRREP1,192.168.1.123,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,73,0,0,-,19
1628411685,CNsBzJy1KW1VOSf16,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,0.002816,270,0,S0,-,-,0,D,6,558,0,0,-,19
1628411672,COP6mK1UmFsrd8jIJ4,db80::18fc:443:3020:c49b,5353,ff02::fb,5353,udp,dns,14.636968,9066,0,S0,-,-,0,D,28,10410,0,0,-,10
1628411672,Cdu9Py2jNvaSq2FOUa,192.168.1.182,5353,224.0.0.251,5353,udp,dns,14.637333,8398,0,S0,-,-,0,D,26,9126,0,0,-,10
1628411643,C25nFQ26tuvwVjtehl,192.168.1.177,51123,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,183
1628411643,CaItzf2PwpUNEm4xx4,192.168.1.178,32986,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,184
1628411643,CuZLwa3usaVlNZgSC7,db80::46d9:e7ff:fef9:de2c,58496,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,184
1628411694,C3LCEt1Foz5d87EaJ1,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,87
1628411694,CjquXh11jzHJadiuWk,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001586,1263,0,S0,-,-,0,D,3,1347,0,0,-,86
1628411653,ChwtqY27r5Thjmr4hj,192.168.1.177,45889,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,184
1628411653,CigZEt2G7mGdsHvol7,192.168.1.178,41036,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,185
1628411653,C8YFWJvtcAg6TcZQb,db80::46d9:e7ff:fef9:de2c,51110,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,185
1628411617,CpOMpP1H5hqvA0ys8a,db80::64f:4cff:fe21:766f,135,db80::b56e:e9aa:44f3:43dc,136,icmp,-,45.341072,48,48,OTH,-,-,0,-,2,144,2,144,-,13
1628411663,CuJ2XA12wiIO8C9Pb4,192.168.1.177,53565,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,185
1628411663,CfkXDs4eRTQc7WYxJ2,192.168.1.178,56524,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,186
1628411663,CWq6e72Fh0uXx59Gf,db80::46d9:e7ff:fef9:de2c,48384,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,186
1628411714,CbUUVnHC1RpYHhO6d,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,88
1628411714,C7jr3UJF8JMMHWXt6,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001522,1263,0,S0,-,-,0,D,3,1347,0,0,-,87
1628411668,CkXWunNb38Z7Z4Sdd,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,30
1628411669,CEdnlM1PD6yo3sKV11,db80::64f:4cff:fe21:766f,134,ff02::1,133,icmp,-,-,-,-,OTH,-,-,0,-,1,136,0,0,-,5
1628411673,CEem832maTguaAVebj,192.168.1.177,55551,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,186
1628411674,Cv0cit3t23q97MXcS4,192.168.1.178,36024,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,187
1628411674,CHyLG98yqbr7ltV3a,db80::46d9:e7ff:fef9:de2c,41779,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,187
1628411331,Cu74Rw1etBatCSGGb7,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,63282,2606:4700::6812:c21,443,tcp,ssl,400.287192,2359,1236,SF,-,-,0,ShADadTfF,20,3579,23,2724,-,3
1628411622,CtJsIhKcJpHMVGGEf,192.168.1.98,5678,255.255.255.255,5678,udp,-,59.983106,148,0,S0,-,-,0,D,2,204,0,0,-,25
1628411683,CkUDQD22eUDYKuIGRe,192.168.1.177,46856,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,187
1628411684,COr7fD1FYGhOvJCm88,192.168.1.178,33558,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,188
1628411684,C0nNrRri5nB58OcD,db80::46d9:e7ff:fef9:de2c,42360,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,188
1628411734,CSqCJY2msETEjhMENi,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,89
1628411734,CzEOy61HzlO4imu6j1,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.002328,1263,0,S0,-,-,0,D,3,1347,0,0,-,88
1628411686,CJA2y51dZougNwPV8d,db80::898:609a:cfee:1bfe,136,ff02::1,135,icmp,-,-,-,-,OTH,-,-,0,-,1,72,0,0,-,2
1628411687,CFxp5H3HRXeWLNqynf,192.168.1.123,62417,239.255.255.250,1900,udp,-,-,-,-,S0,-,-,0,D,1,153,0,0,-,33
1628411693,CxXJq03EBcSZa8XGXb,192.168.1.177,59886,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,188
1628411694,CigKUHoJxHn5nn1D4,192.168.1.178,60053,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,189
1628411694,CzYSu7Rahh4l8ZE8,db80::46d9:e7ff:fef9:de2c,43567,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,189
1628411703,C3M0JC3aQwW6OCf6i7,192.168.1.177,51233,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,189
1628411704,CajkFS2SEQbl2GJvuc,192.168.1.178,48389,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,190
1628411704,CxMJvB11kKf4YmNzk4,db80::46d9:e7ff:fef9:de2c,59249,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,190
1628411754,CrA76y0m4mu2GoXoc,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,90
1628411754,COZKMT2mqVJfylGO5g,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001578,1263,0,S0,-,-,0,D,3,1347,0,0,-,89
1628411704,CcqOll4MgAqeb3O4o8,192.168.1.133,58069,239.255.255.250,1900,udp,-,3.033628,696,0,S0,-,-,0,D,4,808,0,0,-,17
1628411713,CqbPaQ19ocXPMTonPb,192.168.1.177,59608,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,190
1628411714,CyUpxr9ANqfkdMslj,192.168.1.178,37091,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,191
1628411714,CMUn3A2G6izE2HQkyk,db80::46d9:e7ff:fef9:de2c,38887,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,191
1628411723,CfqRRse3TzvRwPL42,192.168.1.177,37369,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,191
1628411724,CfRHh3OjPYJy0jbsh,192.168.1.178,41974,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,192
1628411724,CBPajc4sXct0TDi721,db80::46d9:e7ff:fef9:de2c,49331,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,192
1628411764,Ct0NI4314llpzgvnj8,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,91
1628411764,CeyrvLH5zfxdzVn8c,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001532,1263,0,S0,-,-,0,D,3,1347,0,0,-,90
1628411725,CpZzem2mU2s2R0ati2,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,101,0,0,-,14
1628411728,CqKjdE2vSmJ3k3vQzj,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,31
1628411545,CDV7UG3FEcZw7KGzm2,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,57253,2600:9000:20a5:a00:15:85fe:56c0:93a1,443,tcp,ssl,240.120948,1053,10665,SF,-,-,0,ShADadTfF,17,2090,27,12357,-,1
1628411733,CDJuin4bBJfgTVPvug,192.168.1.177,58132,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,192
1628411734,Crr4eV2gdEiWyE3fZk,192.168.1.178,32898,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,193
1628411734,Cy4NC94IeuexUSxyLh,db80::46d9:e7ff:fef9:de2c,54453,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,193
1628411391,Cx7DiV2bZicjw9qfm1,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,54101,2606:4700:10::6814:b944,443,tcp,ssl,400.102039,1040,1238,SF,-,-,0,ShADadTFRf,19,2200,21,2616,-,1
1628411389,C82erj77BWUM6ECXh,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,57481,2606:4700::6810:9540,443,tcp,ssl,402.788042,1679,190775,SF,-,-,0,ShADadTFfR,75,6198,193,202463,-,1
1628411396,Cy2cBr5hwyP1QksB6,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,49873,2606:4700:10::6814:b844,443,tcp,ssl,400.700587,8400,5288,SF,-,-,0,ShADadTFfR,27,10040,29,7136,-,2
1628411742,Cz7gAJ16AR0H9wuQZ7,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,102,0,0,-,26
1628411743,CZTJpD22PiCAvISur5,192.168.1.177,39435,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,193
1628411744,CMjLb53kYkbApHEse6,db80::46d9:e7ff:fef9:de2c,41031,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,194
1628411744,CUCPWa3qFUPX90Q2yc,192.168.1.178,50933,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,194
1628411784,CZwco84x37zWyzJcl1,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,92
1628411784,CWojdM1328W7h1toe5,192.168.1.180,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,3,1347,0,0,-,91
1628411746,CCgQUd3msealrnpRp8,192.168.1.123,55965,239.255.255.250,1900,udp,-,3.029215,676,0,S0,-,-,0,D,4,788,0,0,-,34
1628411753,CVSXtV1dDnpjHMw09f,192.168.1.177,50445,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,194
1628411754,CkolC61pPMAtPGnUI5,192.168.1.178,42472,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,195
1628411754,CsY2JB3RmtkzBRk245,db80::46d9:e7ff:fef9:de2c,36726,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,195
1628411805,C4APQh98myu6F0t6,192.168.1.123,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,73,0,0,-,20
1628411805,CHPH3X2PTi8slSCbLj,db80::b56e:e9aa:44f3:43dc,5353,ff02::fb,5353,udp,dns,0.002887,270,0,S0,-,-,0,D,6,558,0,0,-,20
1628411763,C1N8rl1Hx6L9a04wD5,192.168.1.177,57149,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,195
1628411764,CtkO3w4f3ycuftv6y,192.168.1.178,36495,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,196
1628411764,CaKiib2WCVKKdw7n2d,db80::46d9:e7ff:fef9:de2c,58022,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,196
1628411814,Ck2svH3wkWtz3sd9K2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,93
1628411814,C1GT8s3XivBvRrLdE1,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.0023,1263,0,S0,-,-,0,D,3,1347,0,0,-,92
1628411763,CgpIJi3JKDFCWp2ig,192.168.1.177,54816,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,196
1628411657,Cm0pn52auTG21rO4sb,192.168.1.123,51764,162.159.138.232,443,tcp,ssl,170.852136,513,5760,SF,-,-,0,ShADadFf,10,925,12,6252,-,1
1628411764,CtHFFs5YF8dP3f1rd,192.168.1.178,37497,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,197
1628411764,CDmqbi25RNyynLZi3j,db80::46d9:e7ff:fef9:de2c,36886,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,197
1628411771,CRRQNn420qCbQjBe34,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,135,2a03:ec00:b17a:fa7d:b56e:e9aa:44f3:43dc,136,icmp,-,0.000167,24,24,OTH,-,-,0,-,1,72,1,72,-,7
1628411771,CttoM83XRP2sxwYn2g,fd04:4f4c:2176:6f00::1,135,fd04:4f4c:2176:6f00:b56e:e9aa:44f3:43dc,136,icmp,-,0.000082,24,24,OTH,-,-,0,-,1,72,1,72,-,7
1628411771,CEFZZw381NAvW2Omfj,fd04:4f4c:2176:6f00::1,135,fd04:4f4c:2176:6f00:5cfb:15f:59d:70ae,136,icmp,-,0.000072,24,24,OTH,-,-,0,-,1,72,1,72,-,7
1628411772,CgdWzc4fubDGCwZ6La,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,135,2a03:ec00:b17a:fa7d:44f:4c21:766f:4,136,icmp,-,0.00018,24,24,OTH,-,-,0,-,1,72,1,72,-,7
1628411773,CaPmQU2Z42s7ZMCTw5,192.168.1.177,56808,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,197
1628411774,CL908p34ch2XrxwYte,192.168.1.178,44640,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,198
1628411774,CZq3Xc1H80Ivr4Dg3j,db80::46d9:e7ff:fef9:de2c,58555,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,198
1628411834,C5qzcNt5BDsU71oe2,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,94
1628411834,CArkvN14MqOl8G2mK1,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.005088,1263,0,S0,-,-,0,D,3,1347,0,0,-,93
1628411775,CyGcea33igR3HwnQ2,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,101,0,0,-,15
1628411775,Crxgq43X1aunW1UC4f,2a03:ec00:b17a:fa7d:5cfb:15f:59d:70ae,135,2a03:ec00:b17a:fa7d:64f:4cff:fe21:766f,136,icmp,-,0.001773,24,16,OTH,-,-,0,-,1,72,1,64,-,7
1628411775,CzB82n4Qyjo154avlj,fd04:4f4c:2176:6f00:5cfb:15f:59d:70ae,135,fd04:4f4c:2176:6f00::1,136,icmp,-,0.00183,24,16,OTH,-,-,0,-,1,72,1,64,-,7
1628411837,C0hcWl307aUpt7vkN2,db80::b56e:e9aa:44f3:43dc,55341,db80::64f:4cff:fe21:766f,53,udp,dns,0.051418,38,103,SF,-,-,0,Dd,1,86,1,151,-,336
1628411837,C1mqGd4a5Kp87uFrz9,db80::b56e:e9aa:44f3:43dc,53190,db80::64f:4cff:fe21:766f,53,udp,dns,0.050947,38,103,SF,-,-,0,Dd,1,86,1,151,-,337
1628411837,CJqXpG4re47mgiTQN,192.168.1.123,53190,192.168.1.1,53,udp,dns,0.014929,38,103,SF,-,-,0,Dd,1,66,1,131,-,58
1628411837,CeD3v51A80E7sADFI5,192.168.1.123,55341,192.168.1.1,53,udp,dns,0.014929,38,103,SF,-,-,0,Dd,1,66,1,131,-,59
1628411778,CUfzmi4UNnreQ26dw4,192.168.1.180,9898,255.255.255.255,9898,udp,-,-,-,-,S0,-,-,0,D,1,57,0,0,-,32
1628411783,CDX1MW2QVinLKdDKZ,192.168.1.177,35650,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,198
1628411784,CX4bWF1ST1ImwOvnp7,192.168.1.178,42260,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,198
1628411784,CyR11y4w72BmmUcpsc,db80::46d9:e7ff:fef9:de2c,59316,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,198
1628411802,CDo7IK17ExH0WHBsR1,192.168.1.98,5678,255.255.255.255,5678,udp,-,-,-,-,S0,-,-,0,D,1,102,0,0,-,27
1628411803,CBMnV43rqyXBCs2ujg,192.168.1.177,50157,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,189,0,0,-,198
1628411804,ChRqXC284azeX25Ld,192.168.1.178,54348,255.255.255.255,10001,udp,-,-,-,-,S0,-,-,0,D,1,213,0,0,-,200
1628411804,CyJGU7GTqUOPVDdGd,db80::46d9:e7ff:fef9:de2c,43717,ff02::1,10001,udp,-,-,-,-,S0,-,-,0,D,1,233,0,0,-,200
1628411854,CiXDimNyTRQzQPeZj,192.168.1.176,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,122,0,0,-,95
1628411854,C9AV7Z1v1kIqdSVC27,192.168.1.180,5353,224.0.0.251,5353,udp,dns,0.001471,1263,0,S0,-,-,0,D,3,1347,0,0,-,94
